frame,users,vehicles,average_user_wait_time,vehicle_availability,vehicles_depleted,vehicle_utilization
137,1,10,4.0,60.0,4,0.0
138,0,10,0,60.0,4,0.0
139,0,10,0,60.0,4,0.0
140,0,10,0,60.0,4,0.0
141,0,10,0,60.0,4,0.0
142,0,10,0,60.0,4,0.0
143,0,10,0,60.0,4,0.0
144,0,10,0,70.0,3,0.0
145,0,10,0,70.0,3,0.0
146,0,10,0,70.0,3,0.0
147,0,10,0,70.0,3,0.0
148,0,10,0,70.0,3,0.0
149,0,10,0,70.0,3,0.0
150,0,10,0,70.0,3,0.0
151,0,10,0,70.0,3,0.0
152,0,10,0,80.0,2,0.0
153,1,10,1.0,80.0,2,0.0
154,2,10,1.5,80.0,2,0.0
155,3,10,2.0,80.0,2,0.0
156,3,10,3.0,80.0,2,0.0
157,2,10,3.5,80.0,2,0.0
158,1,10,4.0,80.0,2,0.0
159,1,10,5.0,80.0,2,0.0
160,0,10,0,80.0,2,0.0
161,0,10,0,90.0,1,0.0
162,0,10,0,90.0,1,0.0
163,0,10,0,100.0,0,0.0
164,1,10,1.0,100.0,0,0.0
165,1,10,2.0,100.0,0,0.0
166,1,10,2.0,90.0,0,10.0
167,1,10,2.0,90.0,0,10.0
168,1,10,2.0,90.0,0,10.0
169,1,10,2.0,90.0,0,10.0
170,0,10,0,90.0,1,0.0
171,1,10,0.0,80.0,1,11.11
172,2,10,0.5,80.0,1,11.11
173,2,10,1.0,80.0,1,11.11
174,2,10,1.5,80.0,1,11.11
175,2,10,2.0,80.0,2,0.0
176,0,10,0,80.0,2,0.0
177,0,10,0,80.0,2,0.0
178,0,10,0,80.0,2,0.0
179,0,10,0,80.0,2,0.0
180,1,10,1.0,80.0,2,0.0
181,1,10,2.0,80.0,2,0.0
182,2,10,2.0,80.0,2,0.0
183,2,10,3.0,80.0,2,0.0
184,2,10,4.0,80.0,2,0.0
185,2,10,5.0,80.0,2,0.0
186,1,10,7.0,80.0,2,0.0
187,0,10,0,80.0,2,0.0
188,1,10,1.0,80.0,2,0.0
189,1,10,1.0,70.0,2,12.5
190,1,10,1.0,70.0,2,12.5
191,0,10,0,80.0,2,0.0
192,0,10,0,80.0,2,0.0
193,0,10,0,80.0,2,0.0
194,0,10,0,80.0,2,0.0
195,0,10,0,80.0,2,0.0
196,0,10,0,80.0,2,0.0
197,0,10,0,80.0,2,0.0
198,0,10,0,80.0,2,0.0
199,0,10,0,90.0,1,0.0
200,0,10,0,90.0,1,0.0
201,0,10,0,90.0,1,0.0
202,0,10,0,90.0,1,0.0
203,0,10,0,90.0,1,0.0
204,0,10,0,100.0,0,0.0
205,1,10,1.0,100.0,0,0.0
206,1,10,1.0,90.0,0,10.0
207,1,10,1.0,90.0,0,10.0
208,1,10,1.0,90.0,0,10.0
209,2,10,0.5,80.0,0,20.0
210,1,10,0.0,80.0,2,0.0
211,1,10,0.0,70.0,2,12.5
212,0,10,0,80.0,2,0.0
213,0,10,0,80.0,2,0.0
214,0,10,0,80.0,2,0.0
215,0,10,0,80.0,2,0.0
216,0,10,0,80.0,2,0.0
217,0,10,0,80.0,2,0.0
218,0,10,0,80.0,2,0.0
219,1,10,1.0,80.0,2,0.0
220,1,10,2.0,80.0,2,0.0
221,0,10,0,80.0,2,0.0
222,1,10,1.0,80.0,2,0.0
223,1,10,2.0,80.0,2,0.0
224,1,10,3.0,80.0,2,0.0
225,0,10,0,80.0,2,0.0
226,1,10,0.0,70.0,2,12.5
227,1,10,0.0,70.0,2,12.5
228,1,10,0.0,70.0,2,12.5
229,1,10,0.0,70.0,2,12.5
230,1,10,0.0,70.0,3,0.0
231,1,10,0.0,60.0,3,14.29
232,1,10,0.0,60.0,3,14.29
233,1,10,0.0,60.0,3,14.29
234,0,10,0,70.0,3,0.0
235,0,10,0,70.0,3,0.0
236,0,10,0,70.0,3,0.0
237,0,10,0,70.0,3,0.0
238,0,10,0,70.0,3,0.0
239,0,10,0,90.0,1,0.0
240,0,10,0,90.0,1,0.0
241,0,10,0,90.0,1,0.0
242,0,10,0,90.0,1,0.0
243,0,10,0,90.0,1,0.0
244,0,10,0,90.0,1,0.0
245,0,10,0,90.0,1,0.0
246,0,10,0,90.0,1,0.0
247,0,10,0,90.0,1,0.0
248,0,10,0,90.0,1,0.0
249,0,10,0,90.0,1,0.0
250,0,10,0,90.0,1,0.0
251,0,10,0,90.0,1,0.0
252,0,10,0,90.0,1,0.0
253,1,10,1.0,90.0,1,0.0
254,1,10,2.0,90.0,1,0.0
255,0,10,0,90.0,1,0.0
256,0,10,0,90.0,1,0.0
257,0,10,0,90.0,1,0.0
258,0,10,0,90.0,1,0.0
259,0,10,0,100.0,0,0.0
260,0,10,0,100.0,0,0.0
261,0,10,0,100.0,0,0.0
262,1,10,1.0,100.0,0,0.0
263,1,10,2.0,100.0,0,0.0
264,1,10,3.0,100.0,0,0.0
265,1,10,4.0,100.0,0,0.0
266,1,10,4.0,90.0,0,10.0
267,1,10,4.0,90.0,0,10.0
268,1,10,4.0,90.0,1,0.0
269,0,10,0,90.0,1,0.0
270,0,10,0,90.0,1,0.0
271,0,10,0,90.0,1,0.0
272,0,10,0,90.0,1,0.0
273,0,10,0,90.0,1,0.0
274,0,10,0,90.0,1,0.0
275,0,10,0,90.0,1,0.0
276,0,10,0,90.0,1,0.0
277,0,10,0,90.0,1,0.0
278,0,10,0,90.0,1,0.0
279,0,10,0,90.0,1,0.0
280,0,10,0,90.0,1,0.0
281,0,10,0,90.0,1,0.0
282,0,10,0,90.0,1,0.0
283,0,10,0,90.0,1,0.0
284,0,10,0,90.0,1,0.0
285,1,10,1.0,90.0,1,0.0
286,1,10,2.0,90.0,1,0.0
287,1,10,3.0,90.0,1,0.0
288,1,10,0.0,80.0,1,11.11
289,1,10,0.0,80.0,1,11.11
290,1,10,0.0,80.0,1,11.11
291,1,10,0.0,80.0,1,11.11
292,1,10,0.0,80.0,2,0.0
293,1,10,1.0,80.0,2,0.0
294,0,10,0,70.0,3,0.0
295,0,10,0,70.0,3,0.0
296,0,10,0,70.0,3,0.0
297,0,10,0,80.0,2,0.0
298,0,10,0,80.0,2,0.0
299,0,10,0,80.0,2,0.0
300,0,10,0,80.0,2,0.0
301,1,10,1.0,80.0,2,0.0
302,1,10,2.0,80.0,2,0.0
303,1,10,3.0,80.0,2,0.0
304,1,10,4.0,80.0,2,0.0
305,1,10,5.0,80.0,2,0.0
306,0,10,0,80.0,2,0.0
307,0,10,0,80.0,2,0.0
308,0,10,0,80.0,2,0.0
309,0,10,0,80.0,2,0.0
310,1,10,1.0,80.0,2,0.0
311,1,10,2.0,80.0,2,0.0
312,1,10,2.0,70.0,2,12.5
313,1,10,2.0,70.0,2,12.5
314,1,10,2.0,70.0,2,12.5
315,1,10,2.0,70.0,2,12.5
316,2,10,1.5,70.0,3,0.0
317,2,10,2.5,70.0,3,0.0
318,1,10,3.0,70.0,3,0.0
319,1,10,4.0,70.0,3,0.0
320,1,10,5.0,70.0,3,0.0
321,1,10,5.0,70.0,2,12.5
322,2,10,3.0,70.0,2,12.5
323,1,10,2.0,90.0,1,0.0
324,1,10,3.0,90.0,1,0.0
325,1,10,4.0,90.0,1,0.0
326,2,10,2.5,80.0,1,11.11
327,3,10,2.0,70.0,1,22.22
328,2,10,1.5,90.0,1,0.0
329,2,10,1.5,90.0,1,0.0
330,2,10,2.5,90.0,1,0.0
331,2,10,3.5,90.0,1,0.0
332,2,10,4.5,90.0,1,0.0
333,2,10,5.5,90.0,1,0.0
334,2,10,6.5,90.0,1,0.0
335,3,10,5.33,90.0,1,0.0
336,2,10,5.5,90.0,1,0.0
337,2,10,2.0,90.0,1,0.0
338,2,10,3.0,90.0,1,0.0
339,1,10,4.0,80.0,1,11.11
340,1,10,4.0,80.0,1,11.11
341,1,10,4.0,80.0,1,11.11
342,0,10,0,80.0,2,0.0
343,0,10,0,80.0,2,0.0
344,0,10,0,80.0,2,0.0
345,0,10,0,90.0,1,0.0
346,0,10,0,90.0,1,0.0
347,0,10,0,90.0,1,0.0
348,0,10,0,90.0,1,0.0
349,0,10,0,90.0,1,0.0
350,0,10,0,90.0,1,0.0
351,0,10,0,90.0,1,0.0
352,0,10,0,90.0,1,0.0
353,0,10,0,90.0,1,0.0
354,1,10,1.0,90.0,1,0.0
355,1,10,2.0,90.0,1,0.0
356,1,10,0.0,80.0,1,11.11
357,1,10,0.0,80.0,1,11.11
358,1,10,0.0,80.0,1,11.11
359,2,10,0.5,80.0,1,11.11
360,1,10,2.0,80.0,2,0.0
361,2,10,2.0,80.0,2,0.0
362,0,10,0,80.0,2,0.0
363,0,10,0,80.0,2,0.0
364,0,10,0,80.0,2,0.0
365,0,10,0,80.0,2,0.0
366,0,10,0,80.0,2,0.0
367,0,10,0,80.0,2,0.0
368,0,10,0,80.0,2,0.0
369,0,10,0,80.0,2,0.0
370,0,10,0,80.0,2,0.0
371,1,10,1.0,90.0,1,0.0
372,0,10,0,90.0,1,0.0
373,1,10,1.0,90.0,1,0.0
374,0,10,0,90.0,1,0.0
375,0,10,0,90.0,1,0.0
376,0,10,0,90.0,1,0.0
377,0,10,0,90.0,1,0.0
378,0,10,0,90.0,1,0.0
379,0,10,0,90.0,1,0.0
380,0,10,0,90.0,1,0.0
381,0,10,0,90.0,1,0.0
382,0,10,0,90.0,1,0.0
383,0,10,0,90.0,1,0.0
384,0,10,0,90.0,1,0.0
385,0,10,0,90.0,1,0.0
386,0,10,0,90.0,1,0.0
387,0,10,0,90.0,1,0.0
388,0,10,0,90.0,1,0.0
389,0,10,0,100.0,0,0.0
390,0,10,0,100.0,0,0.0
391,0,10,0,100.0,0,0.0
392,0,10,0,100.0,0,0.0
393,0,10,0,100.0,0,0.0
394,1,10,1.0,100.0,0,0.0
395,1,10,2.0,100.0,0,0.0
396,1,10,3.0,100.0,0,0.0
397,1,10,4.0,100.0,0,0.0
398,0,10,0,100.0,0,0.0
399,1,10,1.0,100.0,0,0.0
400,0,10,0,100.0,0,0.0
401,0,10,0,100.0,0,0.0
402,0,10,0,100.0,0,0.0
403,0,10,0,100.0,0,0.0
404,0,10,0,100.0,0,0.0
405,0,10,0,100.0,0,0.0
406,0,10,0,100.0,0,0.0
407,0,10,0,100.0,0,0.0
408,0,10,0,100.0,0,0.0
409,0,10,0,100.0,0,0.0
410,0,10,0,100.0,0,0.0
411,0,10,0,100.0,0,0.0
412,0,10,0,100.0,0,0.0
413,0,10,0,100.0,0,0.0
414,1,10,1.0,100.0,0,0.0
415,1,10,2.0,100.0,0,0.0
416,1,10,3.0,100.0,0,0.0
417,1,10,3.0,90.0,0,10.0
418,1,10,3.0,90.0,0,10.0
419,1,10,3.0,90.0,0,10.0
420,0,10,0,100.0,0,0.0
421,1,10,1.0,100.0,0,0.0
422,1,10,2.0,100.0,0,0.0
423,1,10,3.0,100.0,0,0.0
424,2,10,2.5,100.0,0,0.0
425,2,10,3.5,100.0,0,0.0
426,2,10,2.0,100.0,0,0.0
427,2,10,3.0,100.0,0,0.0
428,3,10,2.67,90.0,0,10.0
429,4,10,2.5,80.0,0,20.0
430,2,10,1.0,90.0,0,10.0
431,3,10,1.0,80.0,0,20.0
432,2,10,2.0,80.0,1,11.11
433,1,10,2.0,80.0,1,11.11
434,1,10,2.0,80.0,1,11.11
435,0,10,0,80.0,2,0.0
436,1,10,1.0,80.0,2,0.0
437,1,10,2.0,80.0,2,0.0
438,1,10,3.0,80.0,2,0.0
439,1,10,4.0,80.0,2,0.0
440,1,10,5.0,80.0,2,0.0
441,1,10,5.0,70.0,2,12.5
442,2,10,3.0,70.0,2,12.5
443,2,10,3.5,70.0,2,12.5
444,3,10,3.0,70.0,2,12.5
445,2,10,2.5,60.0,4,0.0
446,2,10,3.5,60.0,4,0.0
447,2,10,4.5,60.0,4,0.0
448,1,10,3.0,50.0,4,16.67
449,1,10,3.0,50.0,5,0.0
450,2,10,2.5,50.0,5,0.0
451,2,10,3.5,50.0,5,0.0
452,1,10,3.0,50.0,5,0.0
453,0,10,0,50.0,5,0.0
454,0,10,0,50.0,5,0.0
455,0,10,0,50.0,5,0.0
456,0,10,0,50.0,5,0.0
457,1,10,1.0,50.0,5,0.0
458,1,10,2.0,50.0,5,0.0
459,1,10,3.0,50.0,5,0.0
460,1,10,4.0,50.0,5,0.0
461,2,10,2.5,50.0,5,0.0
462,1,10,6.0,50.0,5,0.0
463,0,10,0,50.0,5,0.0
464,1,10,1.0,60.0,4,0.0
465,1,10,2.0,60.0,4,0.0
466,1,10,3.0,60.0,4,0.0
467,1,10,4.0,60.0,4,0.0
468,1,10,5.0,60.0,4,0.0
469,1,10,6.0,60.0,4,0.0
470,0,10,0,60.0,4,0.0
471,0,10,0,60.0,4,0.0
472,0,10,0,60.0,4,0.0
473,0,10,0,60.0,4,0.0
474,0,10,0,80.0,2,0.0
475,1,10,0.0,70.0,2,12.5
476,1,10,0.0,70.0,2,12.5
477,1,10,0.0,70.0,2,12.5
478,1,10,0.0,80.0,1,11.11
479,0,10,0,80.0,2,0.0
480,0,10,0,80.0,2,0.0
481,0,10,0,80.0,2,0.0
482,0,10,0,80.0,2,0.0
483,0,10,0,80.0,2,0.0
484,0,10,0,80.0,2,0.0
485,0,10,0,80.0,2,0.0
486,0,10,0,80.0,2,0.0
487,0,10,0,80.0,2,0.0
488,0,10,0,80.0,2,0.0
489,0,10,0,80.0,2,0.0
490,1,10,0.0,80.0,1,11.11
491,0,10,0,90.0,1,0.0
492,0,10,0,90.0,1,0.0
493,0,10,0,90.0,1,0.0
494,0,10,0,90.0,1,0.0
495,0,10,0,90.0,1,0.0
496,0,10,0,90.0,1,0.0
497,0,10,0,90.0,1,0.0
498,0,10,0,90.0,1,0.0
499,0,10,0,90.0,1,0.0
500,1,10,0.0,80.0,2,0.0
501,1,10,1.0,80.0,2,0.0
502,1,10,1.0,70.0,2,12.5
503,1,10,1.0,70.0,2,12.5
504,2,10,1.0,70.0,2,12.5
505,2,10,1.5,70.0,3,0.0
506,2,10,2.5,70.0,3,0.0
507,2,10,3.0,60.0,3,14.29
508,2,10,3.5,70.0,2,12.5
509,1,10,4.0,70.0,2,12.5
510,0,10,0,80.0,2,0.0
511,0,10,0,80.0,2,0.0
512,0,10,0,80.0,2,0.0
513,0,10,0,80.0,2,0.0
514,0,10,0,80.0,2,0.0
515,0,10,0,80.0,2,0.0
516,0,10,0,80.0,2,0.0
517,0,10,0,80.0,2,0.0
518,0,10,0,80.0,2,0.0
519,0,10,0,80.0,2,0.0
520,1,10,1.0,80.0,2,0.0
521,2,10,1.5,80.0,2,0.0
522,1,10,3.0,80.0,2,0.0
523,0,10,0,80.0,2,0.0
524,1,10,1.0,80.0,2,0.0
525,1,10,1.0,70.0,2,12.5
526,2,10,1.0,70.0,3,0.0
527,2,10,1.5,70.0,3,0.0
528,2,10,2.5,70.0,3,0.0
529,2,10,3.5,80.0,2,0.0
530,1,10,3.0,70.0,2,12.5
531,0,10,0,80.0,2,0.0
532,1,10,0.0,70.0,2,12.5
533,1,10,0.0,70.0,2,12.5
534,1,10,0.0,80.0,1,11.11
535,0,10,0,90.0,1,0.0
536,1,10,0.0,80.0,1,11.11
537,2,10,0.0,70.0,1,22.22
538,2,10,0.0,70.0,1,22.22
539,2,10,0.0,70.0,2,12.5
540,3,10,0.67,70.0,3,0.0
541,3,10,1.67,70.0,3,0.0
542,3,10,2.67,70.0,3,0.0
543,2,10,3.0,60.0,3,14.29
544,1,10,0.0,60.0,3,14.29
545,1,10,0.0,60.0,3,14.29
546,1,10,0.0,60.0,3,14.29
547,1,10,0.0,60.0,3,14.29
548,1,10,0.0,60.0,4,0.0
549,0,10,0,60.0,4,0.0
550,1,10,1.0,60.0,4,0.0
551,1,10,2.0,60.0,4,0.0
552,2,10,2.0,60.0,4,0.0
553,2,10,3.0,60.0,4,0.0
554,3,10,3.0,60.0,4,0.0
555,3,10,4.0,70.0,3,0.0
556,2,10,5.0,70.0,3,0.0
557,2,10,6.0,70.0,3,0.0
558,1,10,5.0,70.0,3,0.0
559,1,10,6.0,70.0,3,0.0
560,2,10,4.0,70.0,3,0.0
561,2,10,5.0,70.0,3,0.0
562,2,10,2.0,70.0,3,0.0
563,3,10,2.33,70.0,3,0.0
564,3,10,3.33,70.0,3,0.0
565,3,10,4.33,70.0,3,0.0
566,3,10,5.33,70.0,3,0.0
567,3,10,4.67,60.0,3,14.29
568,2,10,4.5,80.0,2,0.0
569,2,10,5.5,90.0,1,0.0
570,1,10,4.0,80.0,2,0.0
571,1,10,5.0,80.0,2,0.0
572,1,10,6.0,80.0,2,0.0
573,0,10,0,80.0,2,0.0
574,1,10,1.0,80.0,2,0.0
575,1,10,2.0,80.0,2,0.0
576,1,10,2.0,70.0,2,12.5
577,1,10,2.0,80.0,1,11.11
578,2,10,1.5,80.0,1,11.11
579,2,10,2.0,80.0,1,11.11
580,2,10,2.5,80.0,2,0.0
581,3,10,2.33,70.0,2,12.5
582,2,10,3.0,70.0,2,12.5
583,1,10,6.0,80.0,2,0.0
584,1,10,7.0,80.0,2,0.0
585,2,10,4.5,80.0,2,0.0
586,1,10,2.0,70.0,3,0.0
587,2,10,2.0,70.0,3,0.0
588,2,10,2.5,60.0,4,0.0
589,1,10,5.0,60.0,4,0.0
590,1,10,6.0,60.0,4,0.0
591,2,10,3.5,50.0,5,0.0
592,2,10,4.5,50.0,5,0.0
593,2,10,5.5,50.0,5,0.0
594,1,10,3.0,50.0,5,0.0
595,1,10,4.0,50.0,5,0.0
596,1,10,5.0,50.0,5,0.0
597,1,10,6.0,50.0,5,0.0
598,1,10,7.0,50.0,5,0.0
599,0,10,0,60.0,4,0.0
600,0,10,0,60.0,4,0.0
601,0,10,0,60.0,4,0.0
602,0,10,0,60.0,4,0.0
603,1,10,1.0,60.0,4,0.0
604,1,10,2.0,60.0,4,0.0
605,2,10,2.0,60.0,4,0.0
606,2,10,2.0,40.0,4,33.33
607,2,10,2.0,40.0,4,33.33
608,2,10,2.0,40.0,4,33.33
609,3,10,1.67,50.0,4,16.67
610,3,10,2.33,50.0,5,0.0
611,3,10,2.67,50.0,5,0.0
612,2,10,2.5,50.0,5,0.0
613,2,10,3.0,40.0,5,20.0
614,1,10,2.0,40.0,5,20.0
615,1,10,2.0,50.0,4,16.67
