frame,users,vehicles,average_user_wait_time,vehicle_availability,vehicles_depleted,vehicle_utilization
133,0,10,0,70.0,3,0.0
134,0,10,0,70.0,3,0.0
135,1,10,1.0,80.0,2,0.0
136,1,10,2.0,80.0,2,0.0
137,1,10,3.0,80.0,2,0.0
138,1,10,4.0,80.0,2,0.0
139,1,10,5.0,80.0,2,0.0
140,2,10,3.5,90.0,1,0.0
141,1,10,2.0,90.0,1,0.0
142,2,10,2.0,90.0,1,0.0
143,2,10,3.0,90.0,1,0.0
144,3,10,2.67,80.0,1,11.11
145,4,10,2.75,80.0,1,11.11
146,3,10,2.33,80.0,1,11.11
147,2,10,1.5,80.0,1,11.11
148,2,10,2.0,80.0,2,0.0
149,3,10,2.0,70.0,2,12.5
150,3,10,3.0,80.0,2,0.0
151,2,10,2.5,80.0,2,0.0
152,2,10,3.5,80.0,2,0.0
153,3,10,3.33,90.0,1,0.0
154,4,10,3.25,80.0,1,11.11
155,5,10,3.2,70.0,2,12.5
156,5,10,3.4,40.0,3,42.86
157,1,10,5.0,50.0,4,16.67
158,0,10,0,60.0,4,0.0
159,0,10,0,60.0,4,0.0
160,0,10,0,60.0,4,0.0
161,0,10,0,60.0,4,0.0
162,0,10,0,60.0,4,0.0
163,0,10,0,60.0,4,0.0
164,0,10,0,60.0,4,0.0
165,1,10,1.0,60.0,4,0.0
166,1,10,2.0,60.0,4,0.0
167,1,10,2.0,50.0,4,16.67
168,1,10,2.0,50.0,5,0.0
169,1,10,2.0,40.0,5,20.0
170,0,10,0,50.0,5,0.0
171,0,10,0,50.0,5,0.0
172,0,10,0,50.0,5,0.0
173,0,10,0,50.0,5,0.0
174,1,10,1.0,50.0,5,0.0
175,2,10,1.5,50.0,5,0.0
176,2,10,2.5,50.0,5,0.0
177,2,10,3.5,60.0,4,0.0
178,2,10,4.0,50.0,4,16.67
179,3,10,3.33,50.0,4,16.67
180,3,10,4.0,50.0,4,16.67
181,3,10,4.67,50.0,4,16.67
182,3,10,4.0,40.0,5,20.0
183,2,10,3.5,50.0,5,0.0
184,2,10,4.5,60.0,4,0.0
185,3,10,4.0,70.0,3,0.0
186,1,10,5.0,80.0,2,0.0
187,1,10,6.0,80.0,2,0.0
188,1,10,1.0,80.0,2,0.0
189,1,10,2.0,80.0,2,0.0
190,2,10,2.0,80.0,2,0.0
191,3,10,2.33,80.0,2,0.0
192,3,10,2.0,80.0,2,0.0
193,4,10,2.5,80.0,2,0.0
194,4,10,3.25,70.0,2,12.5
195,2,10,3.5,80.0,2,0.0
196,3,10,3.0,70.0,2,12.5
197,2,10,2.5,80.0,1,11.11
198,0,10,0,90.0,1,0.0
199,0,10,0,90.0,1,0.0
200,1,10,1.0,90.0,1,0.0
201,1,10,2.0,90.0,1,0.0
202,1,10,3.0,90.0,1,0.0
203,1,10,3.0,80.0,1,11.11
204,1,10,1.0,90.0,1,0.0
205,2,10,1.5,90.0,1,0.0
206,2,10,2.0,80.0,2,0.0
207,2,10,3.0,80.0,2,0.0
208,2,10,3.0,60.0,2,25.0
209,1,10,4.0,60.0,3,14.29
210,1,10,1.0,70.0,3,0.0
211,1,10,2.0,80.0,2,0.0
212,0,10,0,80.0,2,0.0
213,1,10,1.0,80.0,2,0.0
214,2,10,1.5,80.0,2,0.0
215,3,10,2.0,80.0,2,0.0
216,2,10,3.5,80.0,2,0.0
217,3,10,3.0,70.0,3,0.0
218,4,10,3.0,60.0,3,14.29
219,4,10,3.75,60.0,3,14.29
220,3,10,2.33,60.0,4,0.0
221,1,10,2.0,60.0,4,0.0
222,2,10,2.0,60.0,4,0.0
223,2,10,1.5,60.0,4,0.0
224,1,10,3.0,60.0,4,0.0
225,1,10,4.0,60.0,4,0.0
226,0,10,0,60.0,4,0.0
227,1,10,1.0,60.0,4,0.0
228,1,10,2.0,60.0,4,0.0
229,1,10,3.0,60.0,4,0.0
230,1,10,4.0,60.0,4,0.0
231,1,10,5.0,60.0,4,0.0
232,2,10,3.0,50.0,4,16.67
233,1,10,0.0,50.0,4,16.67
234,2,10,0.5,50.0,5,0.0
235,1,10,2.0,60.0,4,0.0
236,0,10,0,60.0,4,0.0
237,0,10,0,60.0,4,0.0
238,1,10,1.0,70.0,3,0.0
239,1,10,2.0,70.0,3,0.0
240,2,10,2.0,70.0,3,0.0
241,2,10,3.0,70.0,3,0.0
242,1,10,5.0,70.0,3,0.0
243,1,10,6.0,70.0,3,0.0
244,0,10,0,70.0,3,0.0
245,0,10,0,70.0,3,0.0
246,0,10,0,80.0,2,0.0
247,1,10,1.0,80.0,2,0.0
248,1,10,2.0,80.0,2,0.0
249,1,10,3.0,90.0,1,0.0
250,1,10,4.0,90.0,1,0.0
251,2,10,3.0,90.0,1,0.0
252,3,10,3.0,90.0,1,0.0
253,3,10,3.67,80.0,1,11.11
254,3,10,4.33,80.0,1,11.11
255,3,10,3.67,80.0,1,11.11
256,3,10,4.0,80.0,1,11.11
257,3,10,1.67,80.0,1,11.11
258,2,10,2.0,80.0,1,11.11
259,2,10,2.5,80.0,1,11.11
260,3,10,2.33,80.0,1,11.11
261,4,10,2.5,80.0,2,0.0
262,4,10,3.5,80.0,2,0.0
263,2,10,3.5,90.0,1,0.0
264,2,10,4.5,90.0,1,0.0
265,2,10,5.0,80.0,1,11.11
266,2,10,4.0,90.0,1,0.0
267,2,10,4.5,80.0,1,11.11
268,2,10,1.0,70.0,1,22.22
269,2,10,1.0,70.0,1,22.22
270,3,10,0.67,60.0,2,25.0
271,2,10,1.5,70.0,2,12.5
272,2,10,2.0,70.0,3,0.0
273,1,10,1.0,70.0,3,0.0
274,1,10,2.0,70.0,3,0.0
275,0,10,0,70.0,3,0.0
276,0,10,0,70.0,3,0.0
277,1,10,1.0,70.0,3,0.0
278,1,10,2.0,70.0,3,0.0
279,1,10,1.0,70.0,3,0.0
280,1,10,2.0,70.0,3,0.0
281,1,10,3.0,70.0,3,0.0
282,1,10,4.0,70.0,3,0.0
283,1,10,5.0,70.0,3,0.0
284,1,10,6.0,70.0,3,0.0
285,1,10,7.0,70.0,3,0.0
286,1,10,1.0,70.0,3,0.0
287,0,10,0,70.0,3,0.0
288,1,10,1.0,70.0,3,0.0
289,0,10,0,70.0,3,0.0
290,0,10,0,80.0,2,0.0
291,0,10,0,80.0,2,0.0
292,0,10,0,80.0,2,0.0
293,0,10,0,80.0,2,0.0
294,1,10,1.0,80.0,2,0.0
295,1,10,2.0,80.0,2,0.0
296,1,10,3.0,80.0,2,0.0
297,0,10,0,80.0,2,0.0
298,0,10,0,80.0,2,0.0
299,0,10,0,90.0,1,0.0
300,0,10,0,90.0,1,0.0
