frame,users,vehicles,average_user_wait_time,vehicle_availability,vehicles_depleted,vehicle_utilization
104,3,10,2.33,60.0,3,14.29
105,2,10,4.5,60.0,4,0.0
106,3,10,4.0,60.0,4,0.0
107,3,10,5.0,60.0,4,0.0
108,2,10,5.0,60.0,4,0.0
109,2,10,5.5,50.0,4,16.67
110,3,10,4.33,50.0,4,16.67
111,1,10,1.0,40.0,6,0.0
112,0,10,0,40.0,6,0.0
113,0,10,0,40.0,6,0.0
114,0,10,0,50.0,5,0.0
115,1,10,1.0,50.0,5,0.0
116,1,10,2.0,50.0,5,0.0
117,1,10,1.0,50.0,5,0.0
118,1,10,1.0,40.0,5,20.0
119,1,10,1.0,40.0,5,20.0
120,2,10,1.0,40.0,5,20.0
121,2,10,1.5,40.0,5,20.0
122,2,10,2.0,40.0,6,0.0
123,2,10,3.0,40.0,6,0.0
124,2,10,4.0,50.0,5,0.0
125,2,10,4.5,40.0,5,20.0
126,1,10,5.0,40.0,6,0.0
127,1,10,1.0,40.0,6,0.0
128,1,10,1.0,30.0,6,25.0
129,1,10,1.0,40.0,5,20.0
130,1,10,1.0,40.0,5,20.0
131,1,10,1.0,40.0,5,20.0
132,1,10,1.0,40.0,6,0.0
133,1,10,2.0,40.0,6,0.0
134,1,10,1.0,50.0,5,0.0
135,1,10,1.0,40.0,5,20.0
136,1,10,1.0,40.0,5,20.0
137,0,10,0,50.0,5,0.0
138,0,10,0,50.0,5,0.0
139,0,10,0,50.0,5,0.0
140,1,10,1.0,70.0,3,0.0
141,1,10,2.0,70.0,3,0.0
142,1,10,3.0,70.0,3,0.0
143,1,10,3.0,60.0,3,14.29
144,1,10,3.0,60.0,3,14.29
145,2,10,2.0,60.0,3,14.29
146,2,10,2.0,50.0,3,28.57
147,1,10,1.0,50.0,4,16.67
148,1,10,1.0,50.0,4,16.67
149,1,10,1.0,50.0,4,16.67
150,1,10,1.0,50.0,5,0.0
151,2,10,1.0,50.0,4,16.67
152,1,10,1.0,40.0,5,20.0
153,1,10,1.0,40.0,5,20.0
154,1,10,1.0,40.0,5,20.0
155,1,10,1.0,50.0,4,16.67
156,1,10,1.0,50.0,5,0.0
157,1,10,2.0,50.0,5,0.0
158,1,10,3.0,50.0,5,0.0
159,1,10,4.0,50.0,5,0.0
160,1,10,5.0,50.0,5,0.0
161,0,10,0,60.0,4,0.0
162,0,10,0,60.0,4,0.0
163,0,10,0,60.0,4,0.0
164,1,10,1.0,60.0,4,0.0
165,1,10,2.0,60.0,4,0.0
166,1,10,3.0,60.0,4,0.0
167,1,10,3.0,50.0,4,16.67
168,0,10,0,50.0,5,0.0
169,0,10,0,50.0,5,0.0
170,0,10,0,50.0,5,0.0
171,1,10,1.0,50.0,5,0.0
172,1,10,2.0,50.0,5,0.0
173,1,10,3.0,50.0,5,0.0
174,1,10,3.0,40.0,5,20.0
175,1,10,3.0,40.0,5,20.0
176,0,10,0,60.0,4,0.0
177,0,10,0,60.0,4,0.0
178,0,10,0,60.0,4,0.0
179,0,10,0,70.0,3,0.0
180,0,10,0,70.0,3,0.0
181,0,10,0,80.0,2,0.0
182,1,10,1.0,80.0,2,0.0
183,1,10,2.0,80.0,2,0.0
184,1,10,3.0,80.0,2,0.0
185,1,10,4.0,90.0,1,0.0
186,1,10,5.0,90.0,1,0.0
187,1,10,6.0,90.0,1,0.0
188,1,10,7.0,90.0,1,0.0
189,0,10,0,90.0,1,0.0
190,0,10,0,90.0,1,0.0
191,0,10,0,90.0,1,0.0
192,0,10,0,90.0,1,0.0
193,0,10,0,90.0,1,0.0
194,1,10,0.0,80.0,1,11.11
195,1,10,0.0,80.0,1,11.11
196,1,10,0.0,80.0,1,11.11
197,1,10,0.0,90.0,0,10.0
198,2,10,0.5,90.0,1,0.0
199,1,10,1.0,80.0,1,11.11
200,1,10,1.0,80.0,1,11.11
201,1,10,1.0,80.0,1,11.11
202,1,10,1.0,80.0,2,0.0
203,1,10,2.0,80.0,2,0.0
204,2,10,2.0,80.0,2,0.0
205,3,10,2.33,80.0,2,0.0
206,3,10,3.0,70.0,2,12.5
207,3,10,3.33,60.0,3,14.29
208,3,10,1.67,50.0,3,28.57
209,1,10,4.0,70.0,3,0.0
210,1,10,5.0,70.0,3,0.0
211,1,10,6.0,70.0,3,0.0
212,0,10,0,70.0,3,0.0
213,0,10,0,70.0,3,0.0
214,0,10,0,70.0,3,0.0
215,0,10,0,70.0,3,0.0
216,0,10,0,70.0,3,0.0
217,0,10,0,70.0,3,0.0
218,1,10,0.0,60.0,3,14.29
219,1,10,0.0,60.0,3,14.29
220,1,10,0.0,60.0,3,14.29
221,1,10,0.0,60.0,3,14.29
222,2,10,0.5,60.0,4,0.0
223,2,10,0.5,50.0,4,16.67
224,3,10,0.67,40.0,5,20.0
225,2,10,0.5,40.0,5,20.0
226,2,10,1.0,40.0,5,20.0
227,2,10,1.5,50.0,4,16.67
228,1,10,0.0,50.0,5,0.0
229,0,10,0,50.0,5,0.0
230,0,10,0,50.0,5,0.0
231,0,10,0,60.0,4,0.0
232,0,10,0,60.0,4,0.0
233,1,10,1.0,60.0,4,0.0
234,1,10,2.0,60.0,4,0.0
235,2,10,2.0,60.0,4,0.0
236,2,10,3.0,70.0,3,0.0
237,2,10,4.0,70.0,3,0.0
238,1,10,4.0,70.0,3,0.0
239,1,10,5.0,70.0,3,0.0
240,2,10,3.0,60.0,3,14.29
241,3,10,2.33,50.0,3,28.57
242,3,10,2.67,50.0,3,28.57
243,3,10,3.0,50.0,3,28.57
244,1,10,0.0,50.0,4,16.67
245,1,10,0.0,50.0,5,0.0
246,2,10,1.0,50.0,5,0.0
247,2,10,2.0,50.0,5,0.0
248,3,10,2.33,50.0,5,0.0
249,2,10,3.0,50.0,5,0.0
250,2,10,4.0,50.0,5,0.0
251,2,10,5.0,60.0,4,0.0
252,2,10,6.0,60.0,4,0.0
253,2,10,7.0,70.0,3,0.0
254,2,10,7.5,60.0,3,14.29
255,0,10,0,70.0,3,0.0
256,0,10,0,70.0,3,0.0
257,0,10,0,80.0,2,0.0
258,0,10,0,80.0,2,0.0
259,1,10,0.0,70.0,2,12.5
260,1,10,0.0,70.0,3,0.0
261,0,10,0,70.0,3,0.0
262,0,10,0,70.0,3,0.0
263,0,10,0,70.0,3,0.0
264,1,10,1.0,70.0,3,0.0
265,1,10,1.0,60.0,3,14.29
266,0,10,0,70.0,3,0.0
267,0,10,0,70.0,3,0.0
268,0,10,0,70.0,3,0.0
269,0,10,0,70.0,3,0.0
270,0,10,0,70.0,3,0.0
271,1,10,0.0,60.0,3,14.29
272,1,10,0.0,60.0,3,14.29
273,1,10,0.0,70.0,2,12.5
274,0,10,0,90.0,1,0.0
275,0,10,0,90.0,1,0.0
276,0,10,0,90.0,1,0.0
277,0,10,0,90.0,1,0.0
278,0,10,0,90.0,1,0.0
279,0,10,0,90.0,1,0.0
280,0,10,0,90.0,1,0.0
281,0,10,0,90.0,1,0.0
282,1,10,1.0,90.0,1,0.0
283,1,10,2.0,90.0,1,0.0
284,1,10,3.0,90.0,1,0.0
285,1,10,4.0,90.0,1,0.0
286,1,10,0.0,80.0,1,11.11
287,1,10,0.0,80.0,1,11.11
288,1,10,0.0,80.0,1,11.11
289,1,10,0.0,90.0,0,10.0
290,1,10,0.0,90.0,1,0.0
291,1,10,1.0,90.0,1,0.0
292,1,10,2.0,90.0,1,0.0
293,1,10,1.0,90.0,1,0.0
294,1,10,2.0,90.0,1,0.0
295,1,10,2.0,80.0,1,11.11
296,2,10,1.5,80.0,1,11.11
297,1,10,2.0,90.0,1,0.0
298,1,10,3.0,90.0,1,0.0
299,2,10,2.0,80.0,1,11.11
300,2,10,2.5,80.0,1,11.11
301,0,10,0,90.0,1,0.0
302,0,10,0,90.0,1,0.0
303,0,10,0,90.0,1,0.0
304,1,10,1.0,90.0,1,0.0
305,1,10,2.0,90.0,1,0.0
306,0,10,0,90.0,1,0.0
307,0,10,0,90.0,1,0.0
308,1,10,0.0,80.0,1,11.11
309,1,10,0.0,80.0,1,11.11
310,1,10,0.0,80.0,1,11.11
311,1,10,0.0,80.0,1,11.11
312,2,10,0.5,80.0,2,0.0
313,2,10,1.5,80.0,2,0.0
314,2,10,1.5,70.0,3,0.0
315,2,10,2.5,70.0,3,0.0
316,2,10,3.5,70.0,3,0.0
317,1,10,0.0,60.0,3,14.29
318,1,10,0.0,60.0,4,0.0
319,2,10,1.0,70.0,3,0.0
320,1,10,2.0,70.0,3,0.0
321,1,10,0.0,60.0,3,14.29
322,1,10,0.0,60.0,3,14.29
323,0,10,0,70.0,3,0.0
324,0,10,0,70.0,3,0.0
325,0,10,0,70.0,3,0.0
326,0,10,0,70.0,3,0.0
327,0,10,0,70.0,3,0.0
328,0,10,0,70.0,3,0.0
329,0,10,0,70.0,3,0.0
330,0,10,0,70.0,3,0.0
331,0,10,0,70.0,3,0.0
332,0,10,0,70.0,3,0.0
333,0,10,0,70.0,3,0.0
334,1,10,1.0,70.0,3,0.0
335,1,10,2.0,70.0,3,0.0
336,1,10,3.0,70.0,3,0.0
337,1,10,4.0,70.0,3,0.0
338,1,10,4.0,60.0,3,14.29
339,2,10,2.5,60.0,3,14.29
340,1,10,2.0,70.0,3,0.0
341,1,10,3.0,80.0,2,0.0
342,1,10,1.0,80.0,2,0.0
343,1,10,2.0,90.0,1,0.0
344,1,10,3.0,90.0,1,0.0
345,1,10,4.0,90.0,1,0.0
346,0,10,0,90.0,1,0.0
347,0,10,0,100.0,0,0.0
348,1,10,0.0,90.0,1,0.0
349,0,10,0,90.0,1,0.0
350,0,10,0,90.0,1,0.0
351,0,10,0,90.0,1,0.0
352,0,10,0,90.0,1,0.0
353,0,10,0,90.0,1,0.0
354,0,10,0,90.0,1,0.0
355,0,10,0,90.0,1,0.0
356,0,10,0,90.0,1,0.0
357,0,10,0,90.0,1,0.0
358,1,10,1.0,90.0,1,0.0
359,2,10,1.0,80.0,1,11.11
360,2,10,1.5,80.0,1,11.11
361,2,10,2.0,80.0,1,11.11
362,1,10,4.0,90.0,1,0.0
363,1,10,0.0,80.0,1,11.11
364,1,10,0.0,80.0,2,0.0
365,1,10,1.0,80.0,2,0.0
366,0,10,0,80.0,2,0.0
367,0,10,0,80.0,2,0.0
368,1,10,1.0,80.0,2,0.0
369,1,10,2.0,80.0,2,0.0
370,2,10,2.0,80.0,2,0.0
371,2,10,3.0,80.0,2,0.0
372,2,10,3.5,70.0,2,12.5
373,2,10,2.5,70.0,2,12.5
374,2,10,3.0,70.0,3,0.0
375,1,10,3.0,70.0,3,0.0
376,1,10,4.0,70.0,3,0.0
377,1,10,5.0,80.0,2,0.0
378,1,10,6.0,80.0,2,0.0
379,0,10,0,80.0,2,0.0
380,0,10,0,80.0,2,0.0
381,0,10,0,80.0,2,0.0
382,0,10,0,80.0,2,0.0
383,0,10,0,80.0,2,0.0
384,0,10,0,80.0,2,0.0
385,0,10,0,80.0,2,0.0
386,0,10,0,80.0,2,0.0
387,0,10,0,80.0,2,0.0
388,0,10,0,80.0,2,0.0
389,0,10,0,80.0,2,0.0
390,1,10,1.0,80.0,2,0.0
391,1,10,2.0,80.0,2,0.0
392,1,10,3.0,80.0,2,0.0
393,1,10,4.0,90.0,1,0.0
394,1,10,5.0,90.0,1,0.0
395,2,10,2.5,70.0,2,12.5
396,2,10,3.0,70.0,2,12.5
397,1,10,2.0,80.0,2,0.0
398,0,10,0,80.0,2,0.0
399,0,10,0,80.0,2,0.0
400,0,10,0,80.0,2,0.0
401,1,10,1.0,80.0,2,0.0
402,1,10,2.0,80.0,2,0.0
403,1,10,2.0,80.0,1,11.11
404,1,10,2.0,80.0,1,11.11
405,2,10,1.5,80.0,1,11.11
406,2,10,2.0,80.0,1,11.11
407,1,10,2.0,70.0,2,12.5
408,2,10,1.5,70.0,2,12.5
409,1,10,2.0,70.0,2,12.5
410,1,10,2.0,70.0,2,12.5
411,2,10,1.5,70.0,3,0.0
412,3,10,2.0,70.0,3,0.0
413,3,10,3.0,70.0,3,0.0
414,1,10,3.0,70.0,3,0.0
415,1,10,4.0,70.0,3,0.0
416,1,10,5.0,70.0,3,0.0
417,1,10,6.0,70.0,3,0.0
418,2,10,4.0,70.0,3,0.0
419,2,10,5.0,70.0,3,0.0
420,1,10,3.0,70.0,3,0.0
421,1,10,4.0,70.0,3,0.0
422,1,10,5.0,70.0,3,0.0
423,1,10,1.0,70.0,3,0.0
424,1,10,2.0,80.0,2,0.0
425,1,10,3.0,80.0,2,0.0
426,1,10,4.0,80.0,2,0.0
427,0,10,0,80.0,2,0.0
428,0,10,0,80.0,2,0.0
429,0,10,0,80.0,2,0.0
430,1,10,1.0,80.0,2,0.0
431,2,10,1.5,80.0,2,0.0
432,2,10,2.0,70.0,2,12.5
433,0,10,0,80.0,2,0.0
434,1,10,1.0,80.0,2,0.0
435,1,10,1.0,70.0,2,12.5
436,1,10,1.0,80.0,1,11.11
437,1,10,1.0,80.0,2,0.0
438,1,10,2.0,80.0,2,0.0
439,0,10,0,80.0,2,0.0
440,1,10,1.0,90.0,1,0.0
441,1,10,1.0,80.0,1,11.11
442,1,10,1.0,80.0,2,0.0
443,2,10,1.5,80.0,2,0.0
444,2,10,2.5,80.0,2,0.0
445,2,10,3.0,70.0,2,12.5
446,2,10,3.5,70.0,3,0.0
447,2,10,4.0,60.0,3,14.29
448,2,10,3.0,60.0,4,0.0
449,2,10,4.0,60.0,4,0.0
450,1,10,3.0,60.0,4,0.0
451,1,10,4.0,60.0,4,0.0
452,1,10,5.0,60.0,4,0.0
453,1,10,6.0,60.0,4,0.0
454,1,10,7.0,60.0,4,0.0
455,2,10,4.5,60.0,4,0.0
456,2,10,5.0,50.0,4,16.67
457,1,10,8.0,50.0,4,16.67
458,1,10,1.0,60.0,4,0.0
459,1,10,1.0,50.0,4,16.67
460,0,10,0,60.0,4,0.0
461,0,10,0,60.0,4,0.0
462,0,10,0,60.0,4,0.0
463,0,10,0,60.0,4,0.0
464,0,10,0,60.0,4,0.0
465,0,10,0,60.0,4,0.0
466,1,10,1.0,70.0,3,0.0
467,2,10,1.5,70.0,3,0.0
468,3,10,2.0,70.0,3,0.0
469,2,10,2.5,70.0,3,0.0
470,1,10,4.0,70.0,3,0.0
471,1,10,5.0,80.0,2,0.0
472,2,10,3.5,80.0,2,0.0
473,2,10,1.5,80.0,2,0.0
474,2,10,2.0,70.0,2,12.5
475,2,10,2.5,80.0,1,11.11
476,1,10,5.0,90.0,1,0.0
477,1,10,5.0,90.0,0,10.0
478,0,10,0,100.0,0,0.0
479,0,10,0,100.0,0,0.0
480,0,10,0,100.0,0,0.0
481,1,10,1.0,100.0,0,0.0
482,1,10,2.0,100.0,0,0.0
483,2,10,1.5,90.0,0,10.0
484,2,10,2.0,90.0,0,10.0
485,2,10,2.5,90.0,0,10.0
486,1,10,3.0,90.0,0,10.0
487,1,10,3.0,90.0,0,10.0
488,1,10,3.0,90.0,1,0.0
489,2,10,2.5,90.0,1,0.0
490,2,10,3.0,80.0,2,0.0
491,1,10,2.0,70.0,3,0.0
492,1,10,3.0,70.0,3,0.0
493,1,10,4.0,70.0,3,0.0
494,1,10,5.0,70.0,3,0.0
495,1,10,6.0,70.0,3,0.0
496,2,10,4.0,70.0,3,0.0
497,2,10,5.0,70.0,3,0.0
498,2,10,5.5,60.0,3,14.29
499,1,10,4.0,70.0,3,0.0
500,1,10,5.0,70.0,3,0.0
501,1,10,6.0,70.0,3,0.0
502,0,10,0,70.0,3,0.0
503,1,10,0.0,60.0,3,14.29
504,1,10,0.0,60.0,3,14.29
505,1,10,0.0,60.0,3,14.29
506,1,10,0.0,60.0,3,14.29
507,2,10,0.5,60.0,4,0.0
508,3,10,1.0,50.0,4,16.67
509,3,10,2.0,60.0,4,0.0
510,3,10,2.33,40.0,4,33.33
511,3,10,2.67,40.0,4,33.33
512,1,10,1.0,40.0,5,20.0
513,1,10,1.0,40.0,5,20.0
514,1,10,1.0,40.0,6,0.0
515,2,10,1.5,40.0,6,0.0
516,1,10,2.0,40.0,6,0.0
517,1,10,3.0,50.0,5,0.0
518,1,10,4.0,50.0,5,0.0
519,1,10,5.0,60.0,4,0.0
520,1,10,6.0,70.0,3,0.0
521,0,10,0,70.0,3,0.0
522,0,10,0,70.0,3,0.0
523,0,10,0,70.0,3,0.0
524,0,10,0,70.0,3,0.0
525,0,10,0,70.0,3,0.0
526,1,10,1.0,70.0,3,0.0
527,1,10,2.0,70.0,3,0.0
528,1,10,3.0,70.0,3,0.0
529,0,10,0,70.0,3,0.0
530,1,10,1.0,70.0,3,0.0
531,1,10,2.0,70.0,3,0.0
532,1,10,3.0,70.0,3,0.0
533,1,10,3.0,60.0,3,14.29
534,1,10,3.0,60.0,3,14.29
535,1,10,3.0,60.0,3,14.29
536,1,10,3.0,70.0,2,12.5
537,1,10,3.0,70.0,3,0.0
538,0,10,0,70.0,3,0.0
539,0,10,0,70.0,3,0.0
540,0,10,0,70.0,3,0.0
541,0,10,0,80.0,2,0.0
542,0,10,0,80.0,2,0.0
543,0,10,0,90.0,1,0.0
544,0,10,0,90.0,1,0.0
545,0,10,0,90.0,1,0.0
546,0,10,0,90.0,1,0.0
547,0,10,0,90.0,1,0.0
548,0,10,0,90.0,1,0.0
549,0,10,0,90.0,1,0.0
550,0,10,0,90.0,1,0.0
551,0,10,0,90.0,1,0.0
552,0,10,0,90.0,1,0.0
553,0,10,0,90.0,1,0.0
554,0,10,0,90.0,1,0.0
555,0,10,0,90.0,1,0.0
556,0,10,0,90.0,1,0.0
557,0,10,0,90.0,1,0.0
558,0,10,0,90.0,1,0.0
559,0,10,0,90.0,1,0.0
560,0,10,0,90.0,1,0.0
561,0,10,0,90.0,1,0.0
562,0,10,0,90.0,1,0.0
563,0,10,0,90.0,1,0.0
564,0,10,0,90.0,1,0.0
565,1,10,0.0,80.0,1,11.11
566,1,10,0.0,90.0,0,10.0
567,1,10,0.0,90.0,0,10.0
568,2,10,0.5,90.0,0,10.0
569,2,10,0.5,80.0,1,11.11
570,1,10,1.0,80.0,1,11.11
571,1,10,1.0,80.0,1,11.11
572,1,10,1.0,80.0,1,11.11
573,0,10,0,80.0,2,0.0
574,0,10,0,80.0,2,0.0
575,0,10,0,80.0,2,0.0
576,0,10,0,80.0,2,0.0
577,0,10,0,80.0,2,0.0
578,0,10,0,80.0,2,0.0
579,0,10,0,80.0,2,0.0
580,0,10,0,80.0,2,0.0
581,0,10,0,80.0,2,0.0
582,1,10,1.0,80.0,2,0.0
583,1,10,2.0,80.0,2,0.0
584,1,10,3.0,80.0,2,0.0
585,0,10,0,80.0,2,0.0
586,0,10,0,80.0,2,0.0
587,0,10,0,80.0,2,0.0
588,0,10,0,80.0,2,0.0
589,1,10,1.0,80.0,2,0.0
590,2,10,1.5,80.0,2,0.0
591,2,10,2.5,80.0,2,0.0
592,3,10,2.33,70.0,2,12.5
593,3,10,3.0,70.0,2,12.5
594,2,10,4.5,80.0,2,0.0
595,2,10,5.5,80.0,2,0.0
596,2,10,6.0,70.0,2,12.5
597,0,10,0,80.0,2,0.0
598,0,10,0,90.0,1,0.0
599,0,10,0,90.0,1,0.0
600,0,10,0,90.0,1,0.0
601,0,10,0,90.0,1,0.0
602,0,10,0,100.0,0,0.0
603,0,10,0,100.0,0,0.0
604,0,10,0,100.0,0,0.0
605,0,10,0,100.0,0,0.0
606,0,10,0,100.0,0,0.0
607,0,10,0,100.0,0,0.0
608,0,10,0,100.0,0,0.0
609,0,10,0,100.0,0,0.0
610,0,10,0,100.0,0,0.0
611,0,10,0,100.0,0,0.0
612,0,10,0,100.0,0,0.0
613,0,10,0,100.0,0,0.0
614,1,10,1.0,100.0,0,0.0
615,1,10,2.0,100.0,0,0.0
616,1,10,3.0,100.0,0,0.0
617,1,10,4.0,100.0,0,0.0
618,0,10,0,100.0,0,0.0
